date,median,mean_7
2/26/14,7.005724455,6.832647376
2/27/14,5.244638085,7.44631126
2/28/14,2.783881699,6.452255123
3/1/14,5.281055544,6.750782734
3/2/14,7.410996305,7.305357922
3/3/14,1.624017294,6.697292605
3/4/14,3.474457116,6.5904759
3/5/14,4.548276905,5.790313199
3/6/14,5.260719552,5.795868388
3/7/14,3.031592427,5.855353159
3/8/14,8.459881279,7.141563756
3/9/14,1.508746234,5.660672473
3/10/14,0.771236632,5.547550722
3/11/14,2.397423897,5.312943781
3/12/14,6.770576818,5.994496469
3/13/14,2.21322372,5.311578648
3/14/14,3.43076331,5.37401437
3/15/14,3.629618074,3.714130392
3/16/14,0.931786535,3.638306066
3/17/14,0.876379544,3.653314853
3/18/14,1.151123956,3.476642257
3/19/14,3.283140554,2.487189417
3/20/14,11.56771977,5.515990582
3/21/14,6.493796022,6.282278354
3/22/14,8.762227402,7.762924898
3/23/14,9.834754237,10.15545038
3/24/14,12.29438611,13.78303643
3/25/14,6.234165368,15.00186884
3/26/14,4.177509171,15.21560956
3/27/14,10.19416336,14.79201642
3/28/14,8.798501893,15.74888689
3/29/14,1.907209374,13.94887199
3/30/14,0.386109372,11.48561433
3/31/14,1.825699756,7.987671323
4/1/14,8.736542133,8.780712285
4/2/14,4.355064214,8.86156938
4/3/14,1.911133223,6.211464341
4/4/14,2.431509682,4.294088871
4/5/14,1.458716752,4.230043812
4/6/14,3.084628254,4.629743947
4/7/14,2.437542834,4.717981211
4/8/14,2.54552387,2.904310518
4/9/14,3.236542971,2.594681017
4/10/14,2.707668171,2.724168158
4/11/14,0.726041631,2.484663681
4/12/14,0.99868357,2.423820466
4/13/14,2.947877018,2.393433801
4/14/14,7.184389665,3.636243414
4/15/14,5.144580996,4.232140884
4/16/14,2.787733537,4.145457154
4/17/14,5.311074002,4.778972846
4/18/14,2.518416978,5.043780218
4/19/14,3.142879107,5.384266093
4/20/14,3.62432351,5.526200131
4/21/14,8.676682927,5.968187883
4/22/14,3.581606935,5.608789078
4/23/14,6.887459348,6.549206894
4/24/14,7.547910914,7.07701127
4/25/14,11.40370007,9.75840062
4/26/14,10.0772515,11.92153443
4/27/14,7.948874539,13.16058379
4/28/14,3.831943521,11.78800345
4/29/14,3.397041607,11.71869906
4/30/14,3.527689883,10.9221498
5/1/14,11.01205076,12.42692706
5/2/14,3.591174677,9.9508854
5/3/14,1.324307988,7.490226711
5/4/14,7.658751392,7.428989888
5/5/14,6.798259563,8.11992846
5/6/14,3.109600709,8.07273216
5/7/14,1.023081625,7.659744334
5/8/14,1.773317641,4.840737222
5/9/14,5.99210156,5.430264794
5/10/14,3.878930156,5.909555748
5/11/14,7.974639148,6.023107849
5/12/14,2.838322198,5.104332534
5/13/14,2.332491563,4.951751048
5/14/14,1.881605965,5.068754417
5/15/14,1.869191162,5.084959831
5/16/14,3.56393517,4.51404577
5/17/14,2.634497454,4.235739652
5/18/14,2.830900627,2.801546914
5/19/14,6.122721627,3.550656867
5/20/14,2.311579182,3.548276481
5/21/14,3.950424588,3.943776148
5/22/14,4.525782364,4.495763919
5/23/14,3.116971348,4.390305886
5/24/14,3.765488865,4.644863231
5/25/14,2.620385399,4.588535492
5/26/14,4.280485445,4.133588148
5/27/14,3.161480521,4.311775613
5/28/14,2.993155123,4.10396132
5/29/14,5.867988067,4.394828944
5/30/14,7.630321086,5.59612582
5/31/14,5.391470295,5.993024432
6/1/14,2.905566335,6.048162494
6/2/14,1.136035382,5.487293192
6/3/14,1.03227648,5.132243914
6/4/14,2.175348348,4.987157422
6/5/14,2.626048017,4.255571002
6/6/14,3.254763776,3.059345508
6/7/14,2.04742029,2.308824698
6/8/14,0.688010897,1.980158637
6/9/14,1.13489568,1.980487583
6/10/14,1.499969593,2.039853955
6/11/14,4.101927212,2.435816718
6/12/14,2.23491033,2.380058415
6/13/14,1.175256158,2.051594197
6/14/14,0.341266496,1.819011339
6/15/14,0.154619297,1.750159979
6/16/14,1.942914695,1.861725813
6/17/14,4.227980452,2.396615719
6/18/14,6.757758406,3.151818514
6/19/14,6.008386255,4.160198257
6/20/14,4.587104731,4.86014204
6/21/14,2.722843056,5.207862031
6/22/14,2.579875948,5.544516618
6/23/14,1.453058641,5.47303604
6/24/14,0.814460363,4.847341867
6/25/14,1.839979944,3.648355564
6/26/14,7.12319699,3.878013095
6/27/14,3.082099621,3.504707127
6/28/14,2.828936948,3.520367931
6/29/14,4.333526129,3.925060375
6/30/14,6.730578064,5.369814558
7/1/14,3.074811874,5.770445094
7/2/14,2.075251823,5.803736582
7/3/14,2.374453695,4.588172806
7/4/14,2.856443911,4.532197294
7/5/14,2.708770567,4.510953386
7/6/14,1.101254515,3.893339632
7/7/14,0.557149992,2.32946277
7/8/14,0.541453052,1.892724015
7/9/14,0.991522334,1.74039919
7/10/14,4.712409846,2.284139499
7/11/14,5.436368625,2.902845664
7/12/14,4.069547518,3.242207944
7/13/14,1.764172669,3.333201218
7/14/14,2.063397103,3.541395199
7/15/14,1.676832945,3.692105032
7/16/14,2.525609815,3.916684118
7/17/14,1.027058425,3.179329819
7/18/14,0.817400214,2.242668523
7/19/14,0.906436544,1.636039598
7/20/14,0.577501703,1.473906114
7/21/14,1.407147745,1.378346409
7/22/14,1.805481486,1.399485873
7/23/14,0.693623613,1.134263572
7/24/14,0.881968052,1.115253474
7/25/14,2.767887291,1.428512468
7/26/14,1.700613502,1.536470252
7/27/14,1.029612037,1.596789555
7/28/14,2.094336599,1.700085312
7/29/14,1.879579207,1.710416138
7/30/14,1.262472061,1.787191559
7/31/14,1.13116997,1.819293949
8/1/14,1.23383964,1.560447473
8/2/14,0.603759188,1.411650837
8/3/14,0.565474165,1.350479351
8/4/14,1.396208868,1.245246046
8/5/14,2.134924495,1.281549328
8/6/14,1.930013979,1.376551158
8/7/14,3.630470473,1.818853333
8/8/14,2.282340331,1.970284332
8/9/14,2.524645068,2.242556196
8/10/14,2.14058227,2.459701135
8/11/14,2.689999727,2.673334635
8/12/14,1.436709142,2.572867951
8/13/14,0.892254487,2.430765777
8/14/14,0.881278549,1.957127809
8/15/14,2.699465655,2.028561867
8/16/14,3.961109773,2.379535899
8/17/14,2.093421283,2.373311617
8/18/14,0.589112819,2.05201789
8/19/14,0.133074752,1.881809141
8/20/14,0.041693819,1.767632815
8/21/14,0.063097449,1.65914396
8/22/14,0.364296157,1.323678424
8/23/14,0.687802724,0.710816963
8/24/14,0.334756658,0.472583527
8/25/14,0.234415402,0.432366249
8/26/14,0.45365944,0.475081946
8/27/14,0.982010259,0.602039129
8/28/14,2.442547278,0.930394504
8/29/14,1.104465079,1.027571101
8/30/14,0.764297496,1.037266697
8/31/14,2.541203412,1.361590272
9/1/14,1.412041785,1.510019683
9/2/14,0.378043586,1.499652696
9/3/14,0.116164135,1.387955182
9/4/14,0.037425945,1.055597361
9/5/14,0.023468141,0.909866586
9/6/14,0.035164234,0.814407979
9/7/14,0.356268583,0.492287392
9/8/14,0.764494298,0.407680546
9/9/14,1.120894753,0.504640738
9/10/14,0.334379831,0.533206946
9/11/14,0.09756353,0.54466125
9/12/14,0.362759758,0.593058787
9/13/14,0.573579724,0.664402861
9/14/14,0.23853398,0.65141
9/15/14,0.102507532,0.568320168
9/16/14,0.319783284,0.46658981
9/17/14,1.336209972,0.594774466
9/18/14,1.449577919,0.768037613
9/19/14,0.518976543,0.786948231
9/20/14,0.669297812,0.800530028
9/21/14,0.194582372,0.794200417
9/22/14,0.125493649,0.798366949
9/23/14,0.335993586,0.800327664
9/24/14,0.323007109,0.670833387
9/25/14,0.229325058,0.516272436
9/26/14,0.041056334,0.453563171
9/27/14,0.009075461,0.359409364
9/28/14,0.010457943,0.324105417
9/29/14,0.013720411,0.299888323
9/30/14,0.009870732,0.246477635
10/1/14,0.018595162,0.198145394
10/2/14,0.157015025,0.188473885
10/3/14,1.083235186,0.327458483
10/4/14,6.121870784,1.557950266
10/5/14,2.562057864,1.921746842
10/6/14,1.856258323,2.175437985
10/7/14,1.73938334,2.411166142
10/8/14,0.565487475,2.48823579
10/9/14,0.635407124,2.548113583
10/10/14,3.873044035,3.025391026
10/11/14,2.873190785,2.215488015
10/12/14,3.294311136,2.390469464
10/13/14,7.683832357,4.007748558
10/14/14,3.114743532,4.263752342
10/15/14,3.263629969,4.708532566
10/16/14,5.310940657,5.629707939
10/17/14,1.413933444,5.191917974
10/18/14,3.239368059,5.309821891
10/19/14,2.683147755,5.172483042
10/20/14,2.468846316,3.645890041
10/21/14,5.253312986,4.096087733
10/22/14,2.154285704,3.868537514
10/23/14,3.573094232,3.430284721
10/24/14,3.793720858,3.870284098
10/25/14,2.701995762,3.729446837
10/26/14,2.573809194,3.694670466
10/27/14,1.394447408,3.538476486
10/28/14,0.845816975,2.713567576
10/29/14,0.449122449,2.482926357
10/30/14,0.356960613,1.966061143
10/31/14,0.066731907,1.352477794
11/1/14,0.053044052,0.968116065
11/2/14,0.222982562,0.640722727
11/3/14,0.786876513,0.560462818
11/4/14,2.248556112,0.754840967
11/5/14,4.473283636,1.456058619
11/6/14,3.610363447,1.968935988
11/7/14,2.713169536,2.333938656
11/8/14,0.594268452,2.405295098
11/9/14,3.282970911,2.872180569
11/10/14,2.131981699,3.058517018
11/11/14,1.123852684,2.903063874
11/12/14,1.826619289,2.382742886
11/13/14,9.112571451,4.097677565
11/14/14,4.705315585,4.532959741
11/15/14,8.664577889,6.42503067
11/16/14,1.945660393,6.18736733
11/17/14,2.837280506,6.302650868
11/18/14,1.359489883,6.329961507
11/19/14,2.53576495,6.437559891
11/20/14,5.708108871,5.23894763
11/21/14,2.573743775,4.786024178
11/22/14,4.626490598,3.630829708
11/23/14,4.211324869,4.076994422
11/24/14,2.998282018,4.100121471
11/25/14,1.023962109,4.059336512
11/26/14,0.653189654,3.795972343
11/27/14,3.9418375,3.352720083
11/28/14,3.022029336,3.455985499
11/29/14,0.831515418,2.749840877
11/30/14,0.225565486,2.074918129
12/1/14,0.392078471,1.70073215
12/2/14,1.376156845,1.744817633
12/3/14,0.95797477,1.785411716
12/4/14,0.768341696,1.250993106
12/5/14,2.823954851,1.186456431
12/6/14,3.845504707,1.708167523
12/7/14,6.958619167,2.998704191
12/8/14,2.998427473,3.390155306
12/9/14,0.802356928,3.313583902
12/10/14,3.073515954,3.643993986
12/11/14,10.50470117,6.64297363
12/12/14,2.879077057,6.684958784
12/13/14,1.502227302,6.251937235
12/14/14,3.596341287,5.494881402
12/15/14,3.083091869,5.512137862
12/16/14,2.518787736,5.764848981
12/17/14,2.633768922,5.674229383
12/18/14,6.264109941,3.756712261
12/19/14,2.694330939,3.699650778
12/20/14,2.665579252,3.873996009
12/21/14,1.061485714,3.447714761
12/22/14,1.963113293,3.249105508
12/23/14,3.488815017,3.423017825
12/24/14,4.347205776,3.786441461
12/25/14,5.907069552,3.693995222
12/26/14,4.220467437,4.013825228
12/27/14,1.095382057,3.787601996
12/28/14,0.879467392,3.762692468
12/29/14,3.587599736,4.06329937
12/30/14,1.632111854,3.747147897
12/31/14,2.16339776,3.310908457
1/1/15,1.252191839,2.384664007
1/2/15,2.801076587,2.091068198
1/3/15,1.2929414,2.113958626
1/4/15,2.915162531,2.421244784
1/5/15,4.566235087,2.695887407
1/6/15,3.464602764,3.051172314
1/7/15,0.98156636,2.88530173
1/8/15,1.508384179,2.918628755
1/9/15,7.772013013,4.374853883
1/10/15,4.737537982,5.079410096
1/11/15,8.831747691,7.181200685
1/12/15,3.543700268,6.952512191
1/13/15,2.4232786,6.724172985
1/14/15,9.409326934,9.124317326
1/15/15,3.493917311,9.514827812
1/16/15,1.987998698,7.919514424
1/17/15,3.757282712,7.693277461
1/18/15,2.287840753,5.485160815
1/19/15,4.996356022,5.807198311
1/20/15,3.730473372,6.111616549
1/21/15,3.284241885,4.123917969
1/22/15,2.569973486,3.905658485
1/23/15,9.440227855,6.26314592
1/24/15,10.5560509,8.873777847
1/25/15,3.153528559,9.080605923
1/26/15,2.955960602,8.614781217
1/27/15,0.779218201,8.067817573
1/28/15,1.014654887,7.660503106
1/29/15,2.350285386,7.612623742
1/30/15,2.413738401,5.319186109
1/31/15,6.119147914,3.25992242
2/1/15,10.64380305,5.866384344
2/2/15,6.17910894,6.798347694
2/3/15,1.424298491,6.883703532
2/4/15,1.439951633,6.937841215
2/5/15,0.549159562,6.685999171
2/6/15,0.129307476,6.372915165
2/7/15,0.11947911,5.192398026
2/8/15,0.217322476,2.094461779
2/9/15,1.600484459,0.905636863
2/10/15,1.214960387,0.87896968
2/11/15,2.793676473,1.086400334
2/12/15,2.586259864,1.37343655
2/13/15,1.092161887,1.500365744
2/14/15,1.633214493,1.698876508
2/15/15,2.978253458,2.090021211
2/16/15,1.725716787,2.108014319
2/17/15,3.072423471,2.405423673
2/18/15,5.745968682,3.108920036
2/19/15,0.442498199,2.809103137
2/20/15,0.231297376,2.698213309
2/21/15,3.718916221,3.066632393
2/22/15,6.364619152,3.912185834
2/23/15,2.122193781,3.987230887
2/24/15,3.428203453,4.093473411
2/25/15,4.626857102,3.818523425
2/26/15,2.836595025,4.170407264
2/27/15,6.277686461,5.349839134
2/28/15,1.649169023,4.982022821
3/1/15,8.297736552,5.660918001
3/2/15,4.065310183,6.052570262
3/3/15,3.299715699,6.004780569
3/4/15,6.201022476,6.427095006
3/5/15,5.329779449,7.02307482
3/6/15,7.831416597,7.749394639
3/7/15,2.541407707,7.90869189
3/8/15,1.624476821,6.174440695
3/9/15,3.773197258,6.081452733
3/10/15,6.318796636,6.754988696
3/11/15,2.850192714,5.934523092
3/12/15,0.409749066,4.982169346
3/13/15,0.929707081,3.164859391
3/14/15,2.140633165,3.07793218
3/15/15,5.197582855,3.817174004
3/16/15,6.430146988,4.467471458
3/17/15,7.613496193,4.925797623
3/18/15,4.468185104,5.300795152
3/19/15,6.604674785,6.568331734
3/20/15,10.79581384,9.604133861
3/21/15,1.078739748,9.451741226
3/22/15,2.885101337,8.928955594
3/23/15,1.71148162,7.905497697
3/24/15,6.503488066,7.612716071
3/25/15,0.675639472,6.897653079
3/26/15,0.740404761,5.673435797
3/27/15,0.498152755,2.580345956
3/28/15,3.098078673,2.902948011
3/29/15,7.573604532,4.110087182
3/30/15,3.674899915,4.477138168
3/31/15,10.28881465,5.896573642
4/1/15,6.119113921,7.000456028
4/2/15,1.722639698,7.134030754
4/3/15,0.82259761,7.176045963
4/4/15,0.15477605,6.739555691
4/5/15,0.125262421,5.121872479
4/6/15,0.229776556,4.560194595
4/7/15,0.514961695,1.856369259
4/8/15,1.987497643,0.935442428
4/9/15,2.757041757,1.09693687
4/10/15,4.572063355,1.79729552
4/11/15,3.517035544,2.332030291
4/12/15,6.02840368,3.463754631
4/13/15,16.09347814,9.382997215
4/14/15,2.680692006,9.70766482
4/15/15,2.936745868,9.871561063
4/16/15,6.976701393,10.88917925
4/17/15,6.39355619,11.33005295
4/18/15,9.054087393,12.98693875
4/19/15,3.449290481,12.37932485
4/20/15,2.259764265,6.733353636
4/21/15,2.832631955,6.745017281
4/22/15,2.733835173,6.696526906
4/23/15,3.222821403,5.771047113
4/24/15,5.67062043,5.559331861
4/25/15,10.2427662,6.099781941
4/26/15,3.962297988,6.206077222
4/27/15,6.721797853,7.171124766
4/28/15,10.29975849,9.290740738
4/29/15,9.457596942,11.33472763
4/30/15,4.858072967,11.74094239
5/1/15,10.74095789,13.66222805
5/2/15,5.528861466,11.94968537
5/3/15,3.353309811,11.83950898
5/4/15,1.180310353,10.72065983
5/5/15,3.536486388,8.754246864
5/6/15,9.228472439,8.781456899
5/7/15,7.021375959,9.513603705
5/8/15,6.653660874,7.958055321
5/9/15,7.319820047,8.465740177
5/10/15,7.287078868,9.512601407
5/11/15,7.25978699,10.92462988
5/12/15,2.025054678,10.64088977
5/13/15,0.941511162,8.311671545
5/14/15,1.93475229,6.950976479
5/15/15,1.437054077,5.737799348
5/16/15,4.756975149,5.015554528
5/17/15,3.736640838,4.024402125
5/18/15,5.156757161,3.362513838
5/19/15,8.875216872,5.215188126
5/20/15,4.351091478,5.850141911
5/21/15,1.860238596,5.838932444
5/22/15,7.449223829,7.193128031
5/23/15,6.466685686,7.606318175
5/24/15,4.037608834,7.675882283
5/25/15,2.836240158,7.168630014
5/26/15,4.605430574,5.84416392
5/27/15,2.963737723,5.523547495
5/28/15,2.091097467,5.556664854
5/29/15,2.375246233,4.337692658
5/30/15,6.043028075,4.228034721
5/31/15,2.415713039,3.895448065
6/1/15,3.092773251,3.953365987
6/2/15,2.824233221,3.550397228
6/3/15,1.812979074,3.353465031
6/4/15,0.886627188,3.187567811
6/5/15,0.866380664,2.976960785
6/6/15,2.024303078,2.119166181
6/7/15,5.402269271,2.780586873
6/8/15,1.935868416,2.586717272
6/9/15,1.900366927,2.443354903
6/10/15,3.225837444,2.685218756
6/11/15,2.744013263,2.958792672
6/12/15,1.682858013,3.066444756
6/13/15,3.809906733,3.413221127
6/14/15,5.31873262,3.371689146
6/15/15,2.144766705,3.402355508
6/16/15,0.701250434,3.237398107
6/17/15,0.643965465,2.836320418
6/18/15,4.072446795,3.12079007
6/19/15,2.01760829,3.171925271
6/20/15,3.131701517,3.03123679
6/21/15,8.829266666,4.398874369
6/22/15,3.004832089,4.575275143
6/23/15,4.854808276,5.40001583
6/24/15,1.200352901,5.472039904
6/25/15,0.544901085,4.866551464
6/26/15,0.486265587,4.65481508
6/27/15,4.673697258,5.031613217
6/28/15,2.168546103,3.007144858
6/29/15,2.980669514,2.981413427
6/30/15,2.080493129,2.348592796
7/1/15,0.891164804,2.310413996
7/2/15,1.130612799,2.389499803
7/3/15,1.965613467,2.593005686
7/4/15,1.488448307,1.931696898
7/5/15,3.005314635,2.070327351
7/6/15,2.175102834,1.925186332
7/7/15,2.801894855,2.057225534
7/8/15,2.909410328,2.364147271
7/9/15,1.398962909,2.399639812
7/10/15,0.66552544,2.221356006
7/11/15,0.210462622,2.056258869
7/12/15,0.475577964,1.683107086
7/13/15,0.440954001,1.443894992
7/14/15,0.791507265,1.131783529
7/15/15,0.522845879,0.774054946
7/16/15,2.350337931,0.911592609
7/17/15,1.41514475,1.011419071
7/18/15,0.90134275,1.099356365
7/19/15,1.207889571,1.196007345
7/20/15,1.993807221,1.408232406
7/21/15,2.628455069,1.670550391
7/22/15,3.575444509,2.171362275
7/23/15,2.615084349,2.213856805
7/24/15,1.76161819,2.261690552
7/25/15,3.511126713,2.717341303
7/26/15,4.29977011,3.309260813
7/27/15,1.748810756,3.272963299
7/28/15,0.914310122,3.028395493
7/29/15,0.439681901,2.519652496
7/30/15,0.419950457,2.210662611
7/31/15,1.836757596,2.222950271
8/1/15,0.78684523,1.750912187
8/2/15,0.602647881,1.080350397
8/3/15,0.439677244,0.905840287
8/4/15,0.151535687,0.808488092
8/5/15,0.220586913,0.782540417
8/6/15,0.262950126,0.76585094
8/7/15,0.046510945,0.525055751
8/8/15,0.023898701,0.423083926
8/9/15,0.085137518,0.357110834
8/10/15,0.081872736,0.310657923
8/11/15,0.018494724,0.285558868
8/12/15,0.019711916,0.251461819
8/13/15,0.085602223,0.224826633
8/14/15,0.113311893,0.237084479
8/15/15,0.022244136,0.236428475
8/16/15,0.013699772,0.219863086
8/17/15,0.037994574,0.211201664
8/18/15,0.553006869,0.28463048
8/19/15,0.576449825,0.361355248
8/20/15,0.266399083,0.388235497
8/21/15,0.308723422,0.413747724
8/22/15,0.073495379,0.425119414
8/23/15,0.021682076,0.427889527
8/24/15,0.012590948,0.419330047
8/25/15,0.03992141,0.351738053
8/26/15,0.376283121,0.32824263
8/27/15,0.057130363,0.297271853
8/28/15,0.006851995,0.245709254
8/29/15,0.08873805,0.248407652
8/30/15,1.333063938,0.423956866
8/31/15,0.5620846,0.503008326
9/1/15,0.117545041,0.51770484
9/2/15,0.289977676,0.507996598
9/3/15,0.155466264,0.523845591
9/4/15,0.174331345,0.558213719
9/5/15,0.13142202,0.565623567
9/6/15,0.034787021,0.391487583
9/7/15,0.023782409,0.315277152
9/8/15,0.008189364,0.288272667
9/9/15,0.001384981,0.231811044
9/10/15,0.000227605,0.190238143
9/11/15,0.000270153,0.147880642
9/12/15,0.0009333,0.112493182
9/13/15,0.000705857,0.094393018
9/14/15,0.017535695,0.093289357
9/15/15,0.072988465,0.112306573
9/16/15,0.186755421,0.155147589
9/17/15,0.025540727,0.172441219
9/18/15,0.000594441,0.17059618
9/19/15,0.000192343,0.164355121
9/20/15,0.000457464,0.16297742
9/21/15,0.000214048,0.145022736
9/22/15,8.81235014458274e-05,0.113444108
9/23/15,0.000157316,0.063850396
9/24/15,0.000184738,0.043692468
9/25/15,0.000136501,0.039498989
9/26/15,0.000184812,0.039709249
9/27/15,0.000285402,0.039859389
9/28/15,0.000414567,0.041900074
9/29/15,0.000576305,0.043652446
9/30/15,0.000608989,0.046354522
10/1/15,0.001539631,0.051780151
10/2/15,0.004628058,0.06232593
10/3/15,0.000442648,0.063369185
10/4/15,4.18161854162261e-05,0.058254872
10/5/15,5.56583510192318e-05,0.054061008
10/6/15,0.005413111,0.062948187
10/7/15,0.043305553,0.085169505
10/8/15,0.019273491,0.096027795
10/9/15,0.00560324,0.095511931
10/10/15,0.017992841,0.109700482
10/11/15,0.13992552,0.154778658
10/12/15,0.250360004,0.214770228
10/13/15,2.078514375,0.506672244
10/14/15,0.267965294,0.542255495
10/15/15,0.009299709,0.538413094
10/16/15,0.004087281,0.537716242
10/17/15,0.001490588,0.526199892
10/18/15,0.005451681,0.492434288
10/19/15,0.072223798,0.465942384
10/20/15,0.152662232,0.208033669
10/21/15,0.040897222,0.171816297
10/22/15,0.004561806,0.167622961
10/23/15,0.002784718,0.165168898
10/24/15,0.009191001,0.173613332
10/25/15,0.180501567,0.213621097
10/26/15,0.183926642,0.231351548
10/27/15,0.025146039,0.205509243
10/28/15,0.257243356,0.240104159
10/29/15,0.853804934,0.36427452
10/30/15,0.194847662,0.408882129
10/31/15,0.041838309,0.421495941
11/1/15,0.191413753,0.423049891
11/2/15,0.283193711,0.436114293
11/3/15,2.240343025,0.744585421
11/4/15,3.022059322,1.141523538
11/5/15,2.669538701,1.399117331
11/6/15,11.90122186,4.728736331
11/7/15,1.682140238,4.947550032
11/8/15,0.337402285,4.966312852
11/9/15,0.885771498,5.042503667
11/10/15,0.444294985,4.796493189
11/11/15,1.455734064,4.554715328
11/12/15,0.757903192,4.284512027
11/13/15,0.220257935,0.958180457
11/14/15,0.162399764,0.760400879
11/15/15,0.176989566,0.739710718
11/16/15,0.016856487,0.619065753
11/17/15,0.017379689,0.555433746
11/18/15,0.013739213,0.356904038
11/19/15,0.058635983,0.264395993
11/20/15,0.266016131,0.270440175
11/21/15,0.069766832,0.253902338
11/22/15,0.210126024,0.257819594
11/23/15,0.129709378,0.280153165
11/24/15,0.285038439,0.32459161
11/25/15,0.261227581,0.368494877
11/26/15,0.952105476,0.4880968
11/27/15,0.697781353,0.541011061
11/28/15,0.618751311,0.614066046
11/29/15,0.033535309,0.584090348
11/30/15,0.003170981,0.552698386
12/1/15,0.001704589,0.497124656
12/2/15,0.008010124,0.449616806
12/3/15,0.209739791,0.354687459
12/4/15,1.76486204,0.4969057
12/5/15,0.697832478,0.506766151
12/6/15,1.144940086,0.658320695
12/7/15,1.105088546,0.81771449
12/8/15,0.245973939,0.868539956
12/9/15,0.041657258,0.881526264
12/10/15,0.045524903,0.854861758
12/11/15,0.211852047,0.652522462
12/12/15,0.191958258,0.589969015
12/13/15,0.153271252,0.461487913
12/14/15,0.069584511,0.3230115
12/15/15,0.372930916,0.33840725
12/16/15,0.884465422,0.45115885
12/17/15,0.473464527,0.509533883
12/18/15,0.041877986,0.482361416
12/19/15,0.015389372,0.449656065
12/20/15,0.434846366,0.484398529
12/21/15,6.39522053,1.70378967
12/22/15,5.158847525,2.592838898
12/23/15,1.26452812,2.642818777
12/24/15,1.431525031,2.76887776
12/25/15,6.770366497,4.038501931
12/26/15,2.150752219,4.334024324
12/27/15,0.660728418,4.362023457
12/28/15,0.94718691,3.259780182
12/29/15,0.809159418,2.425424532
12/30/15,0.7774222,2.361238753
12/31/15,1.129372566,2.323243464
1/1/16,2.487483963,1.391205198
1/2/16,8.459436142,2.977162884
1/3/16,7.709190809,4.548116222
1/4/16,3.665144361,4.999464652
1/5/16,2.744167332,5.274242415
1/6/16,1.050162991,5.312682219
1/7/16,0.796445066,5.266260274
1/8/16,0.36340847,4.974994254
1/9/16,0.059604192,3.104665404
1/10/16,0.032426216,1.447217247
1/11/16,0.01567327,0.864104261
1/12/16,0.031701884,0.483386902
1/13/16,0.014314321,0.337901742
1/14/16,0.016137198,0.227860497
1/15/16,0.01295897,0.1713399
1/16/16,0.019252965,0.159782662
1/17/16,0.014130326,0.152043544
1/18/16,0.003557929,0.143227878
1/19/16,0.087982226,0.155233366
1/20/16,1.388721199,0.343116796
1/21/16,0.442775848,0.408530065
1/22/16,0.818131531,0.520956981
1/23/16,0.76553388,0.62506184
1/24/16,0.065130471,0.640370047
1/25/16,0.002778565,0.639585813
1/26/16,0.028510951,0.628108532
1/27/16,0.074112371,0.455723321
1/28/16,0.003880718,0.386325841
1/29/16,0.007062362,0.272186252
1/30/16,0.003721046,0.16037255
1/31/16,0.030439817,0.154323945
2/1/16,0.928931847,0.29201161
2/2/16,4.262940095,1.020344859
2/3/16,6.094677662,2.182483417
2/4/16,4.901214131,3.066712938
2/5/16,5.882791206,4.185431499
2/6/16,3.295156475,4.697103005
2/7/16,4.062169344,5.369447671
2/8/16,0.850569191,5.359452115
2/9/16,0.53605083,4.701277294
2/10/16,0.869850325,3.642762419
2/11/16,1.263778064,2.934023694
2/12/16,1.683098961,2.044029259
2/13/16,1.562981631,1.750311105
2/14/16,0.284666836,1.117445269
2/15/16,0.469175534,1.06863059
2/16/16,0.445923631,1.057987644
2/17/16,0.566511293,1.018767706
2/18/16,2.147129092,1.144115904
2/19/16,6.204570279,2.093348396
2/20/16,3.260586833,2.368977977
2/21/16,1.112083997,2.475354203
2/22/16,1.126601302,2.562590213
2/23/16,4.288768001,3.220625127
2/24/16,5.948495511,4.230361025
2/25/16,6.028421126,5.037313284
2/26/16,13.59896694,7.902420316
2/27/16,1.840366866,7.668078945
2/28/16,1.491556878,7.71824736
2/29/16,2.879621842,7.969818118
3/1/16,8.949262626,9.272614864
3/2/16,6.244141686,9.344664227
3/3/16,3.345713996,8.743799155
3/4/16,1.01258589,4.843712033
3/5/16,0.574616921,4.672346154
3/6/16,3.676718674,5.033070933
3/7/16,2.594119032,4.990049087
3/8/16,1.790210169,3.205750821
3/9/16,2.825502243,2.453087496
3/10/16,2.220322079,2.257744611
3/11/16,2.260238682,2.429622483
3/12/16,2.878252032,2.756244606
3/13/16,8.168812361,3.829615307
3/14/16,11.64344781,6.664105189
3/15/16,1.776447664,6.663225451
3/16/16,2.134467665,6.548475195
3/17/16,1.281079872,6.416521383
3/18/16,2.428535084,6.440269547
3/19/16,7.140511068,7.381143697
3/20/16,4.277465765,6.456561358
3/21/16,5.52545458,4.265948059
3/22/16,4.762946111,4.841557755
3/23/16,10.86571336,7.423908917
3/24/16,4.569438182,8.031867453
3/25/16,4.667624339,8.497498321
3/26/16,3.916807673,7.777749677
3/27/16,11.01758198,9.859336062
3/28/16,9.220117622,10.98784742
3/29/16,6.111495091,11.34216869
3/30/16,4.459217441,9.246927693
3/31/16,1.561783022,8.675239155
4/1/16,5.897351057,8.956455166
4/2/16,6.54315108,9.588127082
4/3/16,8.335857306,8.624728621
4/4/16,1.718400011,6.719619852
4/5/16,2.053623244,5.831437274
4/6/16,3.63122403,5.620864929
4/7/16,1.360744746,5.595033305
4/8/16,1.093411856,4.664048107
4/9/16,6.417253446,4.573283094
4/10/16,8.520264139,4.485742936
4/11/16,3.5977517,4.799414812
